0,1,1,5,0,1,20,3,0,1,2,2,9,85,1,1,B,
1,1,2,2,0,10,12,2,4,1,0,5,9,31,3,2,A,
1,4,1,1,3,11,4,0,3,0,0,2,2,63,2,3,A,
1,3,2,0,3,1,17,1,3,2,3,1,4,55,3,4,B,
1,1,2,4,0,9,76,3,2,2,3,0,12,14,2,5,B,
1,3,2,4,1,4,6,0,1,2,5,0,8,87,2,6,A,
0,1,0,0,2,10,48,2,0,0,1,4,10,78,0,7,B,
0,2,1,4,0,2,77,3,0,1,4,1,0,0,3,8,B,
0,2,2,1,2,11,73,1,2,1,0,2,9,23,1,9,A,
0,2,1,1,4,4,73,3,0,0,4,1,6,39,1,10,A,
0,1,0,2,3,1,89,1,4,0,3,0,6,59,1,11,B,
1,0,1,3,0,1,83,0,0,1,4,0,5,72,0,12,B,
0,1,1,3,0,12,87,2,1,0,4,0,0,0,2,13,B,
1,0,1,0,3,8,77,2,0,1,5,0,7,54,3,14,A,
1,4,1,3,1,2,27,0,3,0,2,1,2,11,3,15,A,
1,3,0,3,1,10,79,1,0,1,1,4,3,64,1,16,B,
1,2,0,4,0,6,38,0,3,2,1,4,4,47,2,17,B,
0,1,2,1,3,6,83,0,0,2,0,1,9,14,2,18,B,
0,4,1,4,0,9,84,2,2,1,5,1,0,0,0,19,B,
0,0,0,4,0,2,42,1,2,1,4,0,11,29,1,20,B,
0,3,2,1,4,7,59,2,1,1,4,0,3,51,3,21,A,
1,2,0,1,0,5,78,3,3,1,0,1,0,0,2,22,B,
1,1,2,2,2,8,41,1,3,2,3,0,2,87,1,23,A,
0,1,0,1,1,3,73,3,3,0,1,1,0,0,2,24,B,
1,4,1,1,3,2,64,0,2,2,0,4,1,32,2,25,B,
1,3,0,2,3,2,3,1,2,0,2,2,10,45,1,26,B,
1,3,1,2,0,4,71,0,4,1,0,6,5,63,0,27,B,
0,1,2,1,4,11,44,1,0,0,4,1,9,90,3,1,A,
1,2,0,0,6,3,21,1,3,0,0,3,10,6,2,2,A,
0,0,1,1,1,8,80,2,0,2,0,6,12,48,3,3,A,
1,4,1,1,1,10,2,0,3,2,2,1,4,76,0,1,B,
1,0,0,0,1,6,21,1,1,2,0,3,11,40,2,2,B,
0,4,1,2,1,2,30,3,3,0,3,1,2,61,3,3,A,
1,2,0,3,0,12,20,1,3,2,0,3,1,41,2,4,B,
1,2,2,1,0,8,27,0,2,0,3,1,12,16,0,5,B,
0,2,1,5,0,0,0,0,2,0,2,2,9,14,3,6,B,
1,4,1,4,0,0,0,2,2,1,4,1,9,42,1,7,B,
0,0,0,5,1,12,6,0,2,0,4,1,2,20,1,8,B,
1,1,0,3,1,10,10,2,0,0,4,0,2,41,2,9,A,
1,1,2,0,2,12,74,0,1,2,4,0,7,53,0,10,A,
1,4,0,5,0,9,22,0,2,2,4,0,8,42,3,11,B,
0,4,1,3,0,4,45,3,2,0,3,1,3,44,0,12,B,
0,2,1,2,1,1,28,0,2,2,2,1,1,45,0,13,B,
0,2,1,0,6,0,0,3,3,2,2,0,0,0,0,14,B,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
