0,2,1,1,0,7,34,2,2,1,4,0,6,50,3,1,A,
0,4,1,1,3,0,0,0,0,2,1,0,0,0,1,2,A,
0,4,0,0,2,9,2,2,1,0,1,4,3,14,1,3,A,
1,1,1,1,1,7,29,0,4,0,4,1,7,21,3,4,A,
0,4,1,3,1,0,0,2,1,0,4,0,2,90,3,5,A,
1,4,2,1,2,3,8,2,4,0,1,0,2,37,3,6,A,
0,0,1,4,1,8,48,1,4,0,1,2,5,84,2,7,A,
0,4,1,0,5,12,3,3,1,2,4,0,5,22,1,8,A,
1,2,2,3,0,11,60,1,0,1,3,1,2,79,0,9,A,
0,4,1,5,0,8,24,0,3,1,5,1,3,5,3,10,A,
0,3,0,2,2,3,79,0,2,2,5,1,11,86,3,11,A,
0,1,0,2,0,8,82,1,3,1,3,0,12,19,3,12,B,
1,2,2,1,0,7,22,3,2,1,4,1,4,82,0,13,B,
1,4,1,0,1,1,83,1,1,0,4,1,4,11,1,14,B,
1,0,1,4,1,1,65,0,1,1,3,1,2,61,3,15,A,
1,1,1,4,1,6,60,3,2,0,3,0,2,82,2,16,A,
1,2,2,4,0,9,21,2,1,2,2,1,9,13,1,17,B,
0,3,0,5,1,0,0,0,2,1,0,3,8,42,3,18,A,
1,3,1,1,2,0,0,2,1,2,5,1,4,5,1,19,A,
0,1,0,1,3,0,0,2,1,0,2,0,9,35,2,20,A,
0,1,0,2,0,0,0,3,4,2,1,3,12,49,2,21,B,
1,4,0,1,1,11,79,1,2,0,5,1,7,33,2,22,A,
1,0,1,0,2,3,51,2,0,2,1,4,6,30,1,23,B,
1,2,0,3,1,10,71,0,4,0,3,1,9,63,1,24,A,
0,2,1,0,0,3,36,2,2,2,4,0,7,58,3,25,A,
1,2,0,1,3,12,10,3,1,0,5,0,7,16,2,26,B,
0,0,0,3,1,7,77,2,2,2,2,3,6,36,2,27,B,
0,3,2,5,1,1,36,3,0,2,1,3,1,9,2,28,A,
1,4,1,3,1,0,0,2,3,0,1,3,11,61,0,29,A,
0,2,0,5,1,6,46,3,2,2,3,0,2,84,0,30,B,
1,3,0,0,2,0,0,0,1,1,1,4,5,22,1,31,A,
0,1,1,3,1,0,0,2,4,1,0,3,12,80,3,32,A,
1,2,0,1,4,12,16,0,4,2,4,0,5,87,2,33,A,
1,0,1,0,6,2,57,2,4,2,5,1,7,29,0,34,B,
1,0,2,2,0,3,5,1,1,0,3,0,1,54,1,35,A,
1,1,2,0,3,9,41,2,3,1,2,2,1,28,1,36,A,
0,3,0,3,0,5,45,1,4,1,0,2,2,53,0,37,A,
1,1,1,2,2,5,64,0,1,2,2,2,9,36,3,38,A,
0,3,0,0,4,12,15,1,0,1,2,1,0,0,0,39,B,
0,4,1,4,0,9,59,3,2,0,5,1,0,0,1,40,B,
1,0,1,1,4,2,60,1,0,0,1,1,11,20,1,41,B,
0,0,2,0,4,6,38,2,3,1,3,0,4,37,0,42,B,
0,1,0,5,0,9,85,2,1,2,5,0,9,46,3,43,A,
0,1,2,5,0,3,29,1,4,1,4,0,2,50,3,44,B,
0,4,2,0,5,4,85,2,3,1,0,6,9,74,1,45,B,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
