1,4,0,5,0,6,17,2,4,0,0,6,2,12,3,1,A,
0,0,2,5,1,9,69,2,4,0,5,0,12,41,0,2,B,
0,3,0,2,0,10,87,0,1,1,1,1,2,90,2,3,B,
0,1,1,1,2,2,64,3,0,1,4,1,6,70,3,4,A,
0,1,0,1,2,1,63,1,1,2,4,0,11,53,3,5,B,
0,0,2,3,0,11,10,0,4,2,3,1,0,0,2,6,B,
0,0,1,4,1,3,86,3,3,1,3,1,0,0,2,7,B,
1,3,0,4,1,2,2,1,4,1,1,1,6,47,0,8,B,
0,3,0,3,0,2,68,3,3,0,2,0,1,46,2,9,B,
1,1,1,2,1,0,0,2,2,1,3,1,12,4,3,10,A,
0,1,0,4,1,7,24,1,2,1,1,3,0,0,0,11,B,
0,2,0,5,0,7,67,2,1,0,5,1,7,77,1,12,A,
0,0,2,2,1,11,22,3,1,0,3,0,6,32,0,13,A,
0,4,1,1,3,3,64,2,3,0,0,1,12,87,0,14,A,
1,2,0,1,2,1,41,1,1,2,3,1,3,13,1,15,B,
1,3,0,1,3,4,21,2,2,2,5,0,1,74,3,16,B,
1,2,0,4,0,11,66,3,0,2,1,3,9,87,3,17,B,
1,2,2,4,0,6,81,2,3,1,0,4,0,0,2,18,B,
1,2,1,3,1,11,49,1,2,0,4,1,5,50,1,19,A,
1,3,2,0,2,11,5,0,1,1,3,0,7,84,0,20,A,
1,0,1,2,0,11,78,2,3,2,0,6,0,0,0,21,B,
1,0,2,2,3,10,46,2,4,0,0,2,2,8,0,22,A,
0,4,2,3,0,8,43,1,0,1,1,4,3,21,1,23,A,
1,3,2,3,0,6,90,1,4,2,2,2,6,39,3,24,B,
1,4,1,2,2,4,88,0,3,2,5,1,8,36,1,25,A,
0,1,0,4,1,8,76,1,2,2,0,1,6,48,1,26,B,
0,2,1,2,2,5,50,3,4,1,1,1,11,45,1,27,B,
0,4,0,0,7,7,49,1,2,1,1,2,7,5,0,28,A,
1,3,0,2,3,3,58,2,1,0,2,0,4,89,0,29,A,
0,4,2,5,0,0,0,2,4,0,1,3,9,13,0,30,A,
1,1,0,4,0,10,82,0,1,1,1,1,12,85,3,31,B,
1,4,0,4,1,5,45,2,4,1,3,0,6,41,0,32,B,
0,2,2,1,0,10,2,3,0,1,5,0,10,62,2,33,A,
1,3,0,4,1,10,77,0,4,2,3,0,8,32,2,34,A,
1,4,1,0,0,12,3,2,2,0,5,1,6,60,0,35,B,
0,4,2,0,6,9,43,3,2,1,5,0,9,46,0,36,A,
1,4,0,4,0,0,0,2,3,0,5,1,4,76,3,37,B,
