1,3,1,4,1,11,11,3,1,2,0,1,3,14,2,1,B,
1,2,1,1,1,11,22,0,2,1,3,0,5,54,1,2,A,
0,4,1,3,0,10,31,2,4,1,1,2,10,52,0,3,B,
1,4,2,3,0,2,69,2,1,0,3,1,7,48,3,4,B,
1,4,0,3,0,1,14,1,0,2,3,1,12,72,0,5,B,
1,4,0,0,2,2,71,1,0,0,5,0,9,19,2,6,A,
0,1,2,0,0,1,1,3,0,0,3,1,11,83,3,7,A,
0,0,0,2,3,11,67,1,3,1,2,0,1,11,3,8,A,
1,1,0,4,0,6,90,3,3,1,4,0,2,3,2,9,B,
0,2,2,0,1,8,8,0,4,1,4,1,7,63,2,10,A,
1,4,0,3,1,3,20,3,3,0,1,0,12,51,2,11,B,
1,2,1,5,0,4,39,1,2,1,1,2,5,76,0,12,B,
1,1,1,5,1,7,84,0,0,1,2,2,0,0,2,13,B,
1,0,1,5,0,12,70,1,2,1,0,1,1,71,3,14,B,
0,1,0,2,3,12,38,0,0,0,0,2,0,0,3,15,B,
1,0,2,5,0,11,39,2,0,0,1,0,11,63,0,16,A,
1,0,0,5,0,12,61,1,0,2,5,1,7,52,0,17,B,
1,2,2,2,0,11,10,3,1,1,1,4,2,81,3,18,A,
0,1,1,1,2,12,24,2,3,1,0,4,9,62,3,19,B,
1,4,0,3,0,1,4,0,2,0,1,3,7,34,2,20,B,
1,4,0,2,2,11,58,1,3,0,4,0,11,86,2,21,A,
1,4,2,2,0,6,42,0,2,0,1,0,1,83,3,22,A,
0,4,0,1,4,3,25,1,2,1,5,1,10,14,3,23,A,
1,2,2,3,0,8,89,1,2,0,0,2,12,68,3,24,B,
1,3,1,5,1,3,87,2,3,0,2,3,9,87,2,25,B,
0,3,0,3,1,3,77,3,2,2,2,2,4,30,3,26,B,
1,3,1,2,3,6,50,2,0,1,1,2,4,74,0,27,A,
1,0,0,3,0,5,52,2,0,0,3,1,7,90,0,28,B,
1,2,1,3,0,6,30,1,2,0,1,4,1,20,2,29,B,
0,1,1,1,1,6,8,0,3,0,3,1,7,28,2,30,A,
1,3,2,2,1,6,30,0,2,0,5,0,5,48,1,31,A,
0,4,2,4,0,0,0,3,4,1,3,1,6,64,0,32,A,
1,4,1,1,2,8,88,2,2,0,0,4,7,24,1,33,B,
1,4,1,1,3,12,50,1,4,2,3,1,6,22,2,34,A,
0,4,2,5,1,12,17,1,1,0,2,1,3,30,1,35,A,
0,2,0,0,1,4,62,1,2,1,4,0,6,84,1,36,A,
1,0,2,5,0,2,60,0,4,2,3,1,10,47,1,37,B,
1,3,1,3,1,12,66,1,1,1,3,0,12,68,3,38,A,
0,1,2,2,1,8,19,0,2,0,3,1,9,21,2,39,A,
1,2,1,2,0,8,85,0,2,1,0,1,6,59,2,40,B,
0,3,0,4,1,0,0,1,3,1,4,0,10,72,0,41,A,
0,2,0,0,6,6,24,3,3,0,4,1,0,0,3,42,A,
0,2,1,4,0,2,70,1,2,2,0,3,2,15,0,43,B,
0,0,0,2,0,5,63,2,2,1,2,0,6,48,0,44,B,
1,2,0,2,0,0,0,3,2,2,5,1,11,46,0,45,B,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
