0,3,2,2,3,0,0,0,4,2,2,0,12,42,0,1,A,
1,2,0,4,0,1,55,0,0,1,5,1,7,77,0,2,B,
0,1,1,3,0,4,39,1,0,0,4,1,12,41,1,3,A,
0,4,1,2,0,6,65,2,1,1,3,1,2,22,0,4,A,
0,2,2,5,1,4,87,1,3,1,2,3,8,59,2,5,B,
1,0,0,1,2,2,12,0,3,1,5,0,0,0,1,6,B,
0,3,1,3,1,7,51,1,4,0,2,0,5,5,2,7,B,
1,2,1,3,1,10,43,3,1,0,4,0,12,37,1,8,A,
0,2,2,1,0,1,54,0,3,2,3,1,6,29,1,9,B,
1,2,1,1,2,1,85,0,0,0,5,0,6,5,2,10,A,
1,1,2,4,0,2,85,1,3,1,1,3,4,32,0,11,B,
1,2,0,4,1,7,38,1,3,2,1,4,4,81,1,12,B,
0,1,0,1,1,2,78,0,0,0,3,0,0,0,1,13,B,
0,1,2,1,0,1,21,2,4,0,3,0,7,69,3,14,A,
0,2,1,1,2,6,11,2,2,1,5,1,11,62,3,15,A,
1,0,0,3,1,7,71,3,1,0,4,0,6,64,1,16,A,
0,1,1,4,0,11,71,2,0,1,2,1,2,40,0,17,B,
1,3,2,1,2,1,40,3,4,0,4,1,12,50,0,18,A,
1,2,0,0,6,5,26,3,4,0,4,1,1,68,3,19,A,
0,4,2,2,2,12,74,1,3,2,2,3,12,40,0,20,A,
1,0,2,2,0,10,22,2,3,1,1,1,4,60,0,21,A,
1,3,2,2,3,7,46,2,2,2,1,0,10,19,0,22,A,
1,0,2,5,0,2,43,3,2,2,3,1,5,13,2,23,B,
0,0,0,2,2,11,57,0,0,0,0,5,9,84,1,24,B,
1,2,1,2,1,6,73,1,3,0,4,0,2,89,2,25,A,
1,1,2,0,5,11,60,3,2,0,0,2,1,16,1,26,A,
0,1,2,4,1,8,3,0,1,0,4,0,7,9,3,27,A,
1,2,2,5,0,7,8,1,0,0,3,1,9,10,1,28,A,
0,4,1,4,0,0,0,1,1,0,4,1,9,30,1,29,A,
1,0,0,1,1,1,64,2,0,1,1,4,9,69,0,30,B,
0,1,1,1,3,7,76,3,4,1,2,2,0,0,0,31,B,
1,1,1,2,2,10,24,0,0,1,2,3,6,20,0,32,B,
1,4,0,4,1,0,0,0,0,1,2,1,0,0,3,33,B,
1,3,2,2,1,8,38,0,4,1,0,1,5,3,2,34,B,
0,2,0,1,4,1,30,2,4,0,1,0,1,15,2,35,A,
0,2,1,5,1,12,15,0,0,0,3,0,11,20,3,36,A,
1,1,2,1,1,0,0,0,4,2,1,0,6,61,3,37,A,
0,1,1,5,0,3,60,3,3,2,5,1,12,63,0,38,B,
1,4,1,4,1,0,0,0,3,2,2,3,10,58,0,39,B,
1,2,2,4,1,4,17,2,1,1,4,0,12,34,1,40,A,
1,0,2,2,2,11,29,2,1,1,3,0,11,53,0,41,A,
1,0,0,2,3,11,43,1,2,0,0,5,10,28,3,42,B,
1,3,1,2,2,9,67,1,1,0,3,0,0,0,1,43,B,
1,4,0,0,3,5,73,1,1,0,5,0,0,0,0,44,A,
1,0,1,4,1,7,88,2,0,0,0,6,11,16,2,45,B,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
